id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,profit
17795,0.3383,,0,My Fellow Americans,Jack Lemmon|James Garner|Dan Aykroyd|John Heard|Wilford Brimley,Peter Segal,white house|u.s. president|national security agency|danger|sable,101,Comedy|Drama,Warner Bros.|Storyline Entertainment|Peters Entertainment,1996-12-20,14,6.9,1996,
2928,0.334345,,119718203,Michael,John Travolta|Andie MacDowell|William Hurt|Bob Hoskins|Jean Stapleton,Nora Ephron,angel|vice|road trip|reporter|dog,105,Comedy|Drama|Fantasy,Turner Pictures|Warner Bros.|Alphaville Films,1996-12-25,84,5.5,1996,
11306,0.331074,38000000.0,17380126,Extreme Measures,Hugh Grant|Gene Hackman|Sarah Jessica Parker|David Morse|Bill Nunn,Michael Apted,new york|surgeon|british|suspense|morgue,118,Drama|Thriller,Columbia Pictures|Castle Rock Entertainment|Simian Films,1996-09-27,31,5.3,1996,-20619874.0
13997,0.324489,,32,Black Sheep,Chris Farley|David Spade|Grant Heslov|Tim Matheson|Gary Busey,Penelope Spheeris,nitrous oxide|candid camera|double act|political satire|crooked politician,87,Comedy,Paramount Pictures,1996-02-01,50,6.3,1996,
19042,0.322048,,8620678,All Dogs Go to Heaven 2,Ernest Borgnine|Bebe Neuwirth|Charlie Sheen|Hamilton Camp|Steve Mackall,Larry Leker|Paul Sabella,dog,82,Romance|Animation|Family|Adventure|Fantasy,Metro-Goldwyn-Mayer (MGM),1996-03-29,30,4.8,1996,
20759,0.319461,,0,The Great White Hype,Samuel L. Jackson|Jeff Goldblum|Peter Berg|Jon Lovitz|Jamie Foxx,Reginald Hudlin,boxer|sport|promoter,91,Comedy|Drama,20th Century Fox,1996-05-03,13,5.3,1996,
1770,0.317794,28000000.0,16900000,Michael Collins,Liam Neeson|Aidan Quinn|Stephen Rea|Alan Rickman|Julia Roberts,Neil Jordan,civil war|fight|president elections|freedom fighter|chinese civil war,132,Drama|Thriller,Warner Bros. Pictures|Geffen Pictures,1996-10-25,47,6.1,1996,-11100000.0
23945,0.314037,17000000.0,0,Carpool,Tom Arnold|David Paymer|Rhea Perlman|Rod Steiger|Kim Coates,Arthur Hiller,robbery|chase scence|carpool,89,Comedy|Family,Regency Enterprises|Warner Bros.,1996-08-23,10,5.0,1996,-17000000.0
16299,0.054654,,0,The Stupids,Tom Arnold|Jessica Lundy|Bug Hall|Alex McKenna|Mark Metcalf,John Landis,independent film|conspiracy theory|aftercreditsstinger,94,Comedy|Family,New Line Cinema|Savoy Pictures,1996-08-30,11,3.6,1996,
25189,0.313033,42000000.0,0,The Mirror Has Two Faces,Barbra Streisand|Jeff Bridges|Lauren Bacall|George Segal|Mimi Rogers,Barbra Streisand,sex|professor|wedding|woman director|columbia university,126,Comedy|Drama|Romance,TriStar Pictures|Phoenix Pictures,1996-11-15,21,6.3,1996,-42000000.0
9302,0.311699,60000000.0,0,Up Close & Personal,Robert Redford|Michelle Pfeiffer|Stockard Channing|Joe Mantegna|Kate Nelligan,Jon Avnet,miami|television|career|vitamin b|reporter,119,Drama|Romance,Cinergi Pictures Entertainment|Touchstone Pictures,1996-03-01,19,5.2,1996,-60000000.0
27681,0.309524,,0,Wish Upon a Star,Katherine Heigl|Danielle Harris|Donnie Jeffcoat|Scott Wilkinson|Mary Parker Williams,Blair Treu,sister sister relationship|comet|high school|boyfriend|parents,89,Family|Comedy|Fantasy,Warner Home Video|Disney Channel|Columbia TriStar Home Entertainment|Leucadia Film Corporation,1996-11-12,30,6.0,1996,
42314,0.306603,,0,Looking For Richard,Al Pacino|Winona Ryder|Kevin Spacey|Alec Baldwin|Aidan Quinn,Al Pacino,shakespeare|performance art,112,Documentary,Twentieth Century Fox Film Corporation|Jam Productions|Chal Productions,1996-10-11,15,7.0,1996,
19002,0.301638,,0,Darkman III: Die Darkman Die,Jeff Fahey|Arnold Vosloo|Darlanne Fluegel|Roxann Dawson|Alicia Panetta,Bradford May,experiment|drug lord|darkman,87,Action|Thriller|Science Fiction,Renaissance Pictures,1996-08-20,16,3.4,1996,
9450,0.179961999999999,,0,Brassed Off,Pete Postlethwaite|Tara Fitzgerald|Ewan McGregor|Stephen Tompkinson|Jim Carter,Mark Herman,brass band|province|music competition|music band,107,Comedy|Romance|Drama,Miramax Films|Channel Four Films|Prominent Features,1996-11-01,22,6.5,1996,
26787,0.2941,28000000.0,0,Gulliver's Travels,Ned Beatty|Mary Steenburgen|Ted Danson|James Fox|Jonny Coyne,Charles Sturridge,horse|fairy tale|giant,186,Adventure|Family|Fantasy,Jim Henson Productions|Hallmark Entertainment|Channel 4 Television,1996-02-04,15,6.7,1996,-28000000.0
8052,0.392776,3000000.0,222559,Hard Eight,Philip Baker Hall|Gwyneth Paltrow|John C. Reilly|Samuel L. Jackson|F. William Parker,Paul Thomas Anderson,gambling|prostitute|casino|cheating|blackmail,96,Drama|Thriller,Green Parrot|Trinity Filmed Entertainment|Rysher Entertainment,1996-02-28,69,6.6,1996,-2777441.0
25518,0.291573,,0,La Belle verte,Coline Serreau|Vincent Lindon|James ThiÃ©rrÃ©e|Samuel Tasinaje|Marion Cotillard,Coline Serreau,woman director,99,Comedy,no_data,1996-09-18,16,7.9,1996,
65595,0.273934,,0,T2 3-D: Battle Across Time,Arnold Schwarzenegger|Linda Hamilton|Edward Furlong|Robert Patrick,James Cameron,,12,no_data,no_data,1996-01-01,14,6.7,1996,
15691,0.273628,5000000.0,42000000,Doctor Who,Paul McGann|Eric Roberts|Daphne Ashbrook|Sylvester McCoy|Yee Jee Tso,Geoffrey Sax,clock|time|time travel|millenium|space,89,TV Movie|Adventure|Drama|Science Fiction,Universal TV|20th Century Fox Television|BBC Worldwide,1996-05-14,35,5.6,1996,37000000.0
27845,0.271121,,0,Trees Lounge,Steve Buscemi|ChloÃ« Sevigny|Carol Kane|Mark Boone Junior|Bronson Dudley,Steve Buscemi,independent film,95,Comedy|Drama,no_data,1996-10-11,20,5.9,1996,
10690,0.14447,25000000.0,0,Space Truckers,Dennis Hopper|Stephen Dorff|Debi Mazar|George Wendt|Charles Dance,Stuart Gordon,killer robot|space war|dangerous|state of emergency,95,Comedy|Science Fiction|Thriller|Adventure,Goldcrest Films International|Peter Newman/Interal|Mary Breen-Farrelly Productions|Irish Film Industry|Pachyderm Production,1996-03-01,17,5.9,1996,-25000000.0
26949,0.261042,,0,In Love and War,Sandra Bullock|Chris O'Donnell|Mackenzie Astin|Margot Steinberg|Alan Bennett,Richard Attenborough,world war i|hemmingway,113,Drama|Romance,New Line Cinema|Dimitri Villard Productions,1996-12-18,13,5.8,1996,
11107,0.254728,,0,Eddie,Whoopi Goldberg|Frank Langella|Dennis Farina|Richard Jenkins|Lisa Ann Walter,Steve Rash,new york|trainer|chauffeur|role of women|sport,100,Action|Comedy,Hollywood Pictures|PolyGram Filmed Entertainment|Island Pictures,1996-05-31,23,5.8,1996,
18414,0.247347,,0,Kids in the Hall: Brain Candy,Dave Foley|Bruce McCulloch|Kevin McDonald|Mark McKinney|Scott Thompson,Kelly Makin,based on tv series|scientist|drug|pharmaceuticals,89,Comedy,Paramount Pictures|Lakeshore Entertainment,1996-04-02,11,5.6,1996,
12709,0.243962,3000000.0,2503829,Ridicule,Charles Berling|Jean Rochefort|Fanny Ardant|Judith GodrÃ¨che|Bernard Giraudeau,Patrice Leconte,painter|sex|flower|bedroom|court,102,Comedy|Drama|Romance,EpithÃ¨te Films,1996-05-09,18,6.6,1996,-496171.0
9306,0.240968,40000000.0,49627779,The Island of Dr. Moreau,Marlon Brando|Val Kilmer|David Thewlis|Fairuza Balk|Daniel Rigney,Richard Stanley|John Frankenheimer,monster|experiment|island|mutation|genetics,96,Fantasy|Horror|Science Fiction,New Line Cinema,1996-08-23,68,4.6,1996,9627779.0
16003,0.238178,17500000.0,0,JÃ¤garna,Rolf LassgÃ¥rd|Lennart JÃ¤hkel|Jarmo MÃ¤kinen|Helena BergstrÃ¶m|Tomas NorstrÃ¶m,Kjell Sundvall,brother brother relationship|rape|poacher|rural setting|dirty cop,113,Thriller|Crime|Mystery,Filmteknik,1996-01-31,12,6.9,1996,-17500000.0
12559,0.233055,,0,First Kid,Sinbad|Brock Pierce|Blake Boyd|Timothy Busfield|Art LaFleur,David M. Evans,date|transporter|assassination|white house|u.s. president,101,Comedy|Family,Walt Disney Pictures|Caravan Pictures,1996-08-30,13,5.9,1996,
25750,0.21822,,0,Children of the Corn IV: The Gathering,Naomi Watts|Jamie RenÃ©e Smith|Karen Black|Mark Salling|Brent Jennings,Greg Spence,sheriff|night|barn|sequel|children,85,Horror,Dimension Films,1996-10-08,15,4.9,1996,
10988,0.228483,,0,Diabolique,Sharon Stone|Isabelle Adjani|Chazz Palminteri|Kathy Bates|Spalding Gray,Jeremiah S. Chechik,wife husband relationship|violent husband|planned murder|rival in love|extramarital affair,107,Drama|Horror|Mystery|Thriller,Marvin Worth Productions|ABC Productions|Warner Bros.|Morgan Creek Productions,1996-03-22,21,5.0,1996,
36344,0.224628,23000000.0,0,Alaska,Thora Birch|Vincent Kartheiser|Dirk Benedict|Ben Cardinal|Kristin Lehman,Fraser Clarke Heston,pilot|polar bear|poacher|alaska|plane crash,109,Adventure|Drama|Family,Columbia Pictures|Castle Rock Entertainment,1996-08-14,10,5.2,1996,-23000000.0
24206,0.221598,15000000.0,76382,Silent Trigger,Dolph Lundgren|Gina Bellman|Conrad Dunn|Christopher Heyerdahl,Russell Mulcahy,,93,Drama|Action|Thriller,Newmarket Capital Group|Cine Grande Corporation|Filmline International|Conquistador Entertainment|Algonquin Productions Limited,1996-06-26,11,4.6,1996,-14923618.0
17414,0.220051,,0,Dunston Checks In,Jason Alexander|Faye Dunaway|Eric Lloyd|Rupert Everett|Graham Sack,Ken Kwapis,boss|fistfight|bully|orangutan|hotel manager,88,Adventure|Comedy|Family,20th Century Fox|Joe Wizan/Todd Black,1996-01-12,27,5.5,1996,
2699,0.219364,13000000.0,0,Titanic,Peter Gallagher|George C. Scott|Catherine Zeta-Jones|Eva Marie Saint|Tim Curry,Robert Lieberman,shipwreck|ship|titanic|ocean liner|disaster,173,Action|Drama|Romance,American Zoetrope,1996-11-17,21,6.1,1996,-13000000.0
23570,0.219176,8000000.0,0,The Pallbearer,David Schwimmer|Gwyneth Paltrow|Michael Rapaport|Toni Collette|Carol Kane,Matt Reeves,independent film|mistaken identity,97,Comedy|Romance,Miramax Films|The Chess Club,1996-05-03,14,4.4,1996,-8000000.0
9568,0.213414,2500000.0,0,The Dentist,Corbin Bernsen|Linda Hoffman|Michael Stadvec|Ken Foree|Tony Noakes,Brian Yuzna,nudity|trauma|victim|surprise|murder,92,Horror|Thriller,Trimark Pictures|Image Organization,1996-06-07,16,4.9,1996,-2500000.0
25355,0.212402,,0,Irma Vep,Maggie Cheung|Jean-Pierre LÃ©aud|Nathalie Richard|Antoine Basler|Nathalie Boutefeu,Olivier Assayas,independent film,99,Comedy|Drama|Horror,Dacia Films|Canal+France,1996-09-06,13,6.8,1996,
13891,0.211566,3000000.0,153155,Citizen Ruth,Laura Dern|Swoosie Kurtz|Kurtwood Smith|Mary Kay Place|Kelly Preston,Alexander Payne,judge|independent film|extremist,104,Drama|Comedy,Miramax Films|Independent Pictures (II),1996-12-13,10,7.0,1996,-2846845.0
19287,0.208611,,0,Leprechaun 4: In Space,Warwick Davis|Brent Jasmer|Jessica Collins|Rebecca Carlton|Gary Grossman,Brian Trenchard-Smith,princess|space|leprechaun,95,Comedy|Fantasy|Horror|Science Fiction,Front Street Studios,1996-12-25,12,4.1,1996,
16233,0.204837,350000.0,0,Tromeo & Juliet,Jane Jensen|Will Keenan|Valentine Miele|William Beckwith|Debbie Rochon,Lloyd Kaufman,shakespeare,107,Comedy|Drama|Romance|Thriller,Troma Entertainment,1996-05-13,14,5.3,1996,-350000.0
23449,0.201035,,0,Celtic Pride,Damon Wayans|Daniel Stern|Christopher McDonald|Gail O'Grady|Paul Guilfoyle,Tom DeCerchio,boston|irish-american|sport|basketball|kidnapping,91,Comedy,Caravan Pictures|Hollywood Pictures,1996-04-19,12,5.0,1996,
26422,0.149166,,0,The Pillow Book,Vivian Wu|Yoshi Oida|Ken Ogata|Hideko Yoshida|Ewan McGregor,Peter Greenaway,,126,Drama|Foreign|Romance,Kasander & Wigman Productions|Alpha Films|Nederlands Fonds voor de Film,1996-05-12,18,6.6,1996,
16448,0.19445,,0,Waiting for Guffman,Christopher Guest|Eugene Levy|Fred Willard|Catherine O'Hara|Michael Hitchcock,Christopher Guest,missouri|independent film|mechanic|closeted homosexual|improvisation,84,Music|Comedy,Sony Pictures Classics|Castle Rock Entertainment|Pale Morning Dun|All Night Productions,1996-01-31,28,7.4,1996,
37702,0.493379,,0,Daai laap mat taam 008,Stephen Chow|Carina Lau|Carman Lee|Law Kar-Ying|Cheung Tat-Ming,Stephen Chow|Vincent Kok,martial arts|secret agent,89,Action|Adventure|Comedy,no_data,1996-01-01,16,7.2,1996,
48580,0.087853,,0,Un hÃ©ros trÃ¨s discret,Mathieu Kassovitz|Anouk Grinberg|Sandrine Kiberlain|Albert Dupontel|Jean-Louis Trintignant,Jacques Audiard,,107,Drama|War,Studio Images 2|AlicÃ©lÃ©o|Cofimage 7|LumiÃ¨re,1996-01-01,11,6.1,1996,
17821,0.239002,,0,Crossworlds,Rutger Hauer|Josh Charles|Andrea Roth|Perry Anzilotti|Jack Black,Krishna Rao,,90,Action|Science Fiction|Comedy,Trimark,1996-10-30,10,4.8,1996,
27770,0.185178,3000000.0,0,Sometimes They Come Back... Again,Michael Gross|Hilary Swank|Alexis Arquette|Bojesse Christopher|Glen Beaudin,Adam Grossman,exorcism|daughter|supernatural|sequel|possession,98,Horror,Trimark Pictures,1996-09-03,12,4.0,1996,-3000000.0
38223,0.176222,12000000.0,0,Harriet the Spy,Michelle Trachtenberg|Rosie O'Donnell|J. Smith-Cameron|Eartha Kitt|Vanessa Lee Chester,Bronwen Hughes,spy|secret|nanny|notebook|binoculars,100,Comedy|Drama|Family,Paramount Pictures|Rastar Pictures|Nickelodeon Movies,1996-07-10,22,5.5,1996,-12000000.0
28059,0.166764,,0,SubUrbia,Jayce Bartok|Amie Carey|Nicky Katt|Ajay Naidu|Parker Posey,Richard Linklater,independent film,121,Comedy|Drama,Castle Rock Entertainment|Detour Filmproduction,1996-02-07,16,6.0,1996,
12254,0.1616,,0,Emma,Kate Beckinsale|Bernard Hepton|Mark Strong|Samantha Bond|Samantha Morton,Diarmuid Lawrence,marriage proposal|make a match,107,TV Movie|Comedy|Drama|Romance,Meridian Broadcasting Ltd,1996-08-01,15,6.6,1996,
51043,0.150869,,0,Loch Ness,Ted Danson|Joely Richardson|Ian Holm|Kirsty Graham|James Frain,John Henderson,,101,Drama|Family,PolyGram Filmed Entertainment,1996-08-23,11,5.3,1996,
32308,0.141542,,0,Ed,Matt LeBlanc|Jack Warden|Jayne Brook|Bill Cobbs|Jim Caviezel,Bill CouturiÃ©,baseball|sport|monkey|chimpanzee|animal actor,94,Comedy|Family,Universal Pictures,1996-03-15,10,3.8,1996,
31908,0.212308,,0,Ghosts of Mississippi,Alec Baldwin|James Woods|Virginia Madsen|Whoopi Goldberg|Craig T. Nelson,Rob Reiner,assassin|widow|trial|civil rights|activist,130,History|Drama,Columbia Pictures|Castle Rock Entertainment,1996-12-20,17,5.9,1996,
15674,0.122372,,0,Sabrina the Teenage Witch,Melissa Joan Hart|Ryan Reynolds|Tobias Mehler|Sherry Miller|Charlene Fernetz,Tibor TakÃ¡cs,witch|secret|magic|high school|bikini,91,Fantasy|Comedy|Science Fiction|Family,Showtime Networks,1996-04-07,30,5.2,1996,
3065,0.117864,,0,Mystery Science Theater 3000: The Movie,Michael J. Nelson|Trace Beaulieu|Jim Mallon|Kevin Murphy|John Brady,Jim Mallon,tastelessness|film and cinema|based on tv series|spoof|robot,73,Comedy|Science Fiction,Universal Pictures|Best Brains,1996-04-19,41,7.0,1996,
11962,0.111375,13000000.0,4619014,Joe's Apartment,Jerry O'Connell|Megan Ward|Billy West|Reginald Hudlin|Willi One Blood,John Payson,flat|music|relation|rent|lodger,78,Fantasy|Comedy|Music,no_data,1996-07-26,43,4.8,1996,-8380986.0
49763,0.099873,7000000.0,1100000,Bad Moon,Mariel Hemingway|Michael ParÃ©|Mason Gamble|Hrothgar Mathews|Ken Pogue,Eric Red,werewolf|dog|norse mythology|animal horror|lycanthrope,80,Horror,Morgan Creek Productions,1996-11-01,12,6.0,1996,-5900000.0
40001,0.094017,25000000.0,10070000,Mrs. Winterbourne,Shirley MacLaine|Ricki Lake|Brendan Fraser|Jane Krakowski|Loren Dean,Richard Benjamin,role reversal|mistaken identity|train wreck,105,Comedy|Romance|Drama,TriStar Pictures,1996-04-19,10,5.2,1996,-14930000.0
3587,0.077304,32000000.0,0,Bogus,Whoopi Goldberg|GÃ©rard Depardieu|Haley Joel Osment|Ute Lemper|Andrea Martin,Norman Jewison,circus|aunt|imaginary friend|magician,110,Fantasy|Comedy|Family,Regency Enterprises|Yorktown Productions|Warner Bros.,1996-09-06,21,5.3,1996,-32000000.0
17204,0.073779,,0,Paradise Lost: The Child Murders at Robin Hood Hills,Joe Berlinger|Bruce Sinofsky|Jessie Miskelly|Jason Baldwin|Damien Wayne Echols,Joe Berlinger|Bruce Sinofsky,child murderer|right and justice,150,Documentary|Drama,no_data,1996-12-03,22,7.9,1996,
10548,0.071142,,2666118,When We Were Kings,Muhammad Ali|George Foreman|Don King|James Brown|B.B. King,Leon Gast,underdog|boxer|disrespect|sport|zaire,89,Documentary,PolyGram Filmed Entertainment|David Sonenberg Production|Das Films,1996-10-25,23,7.0,1996,
38366,0.038355,,0,Il ciclone,Leonardo Pieraccioni|Lorena Forteza|Barbara Enrichi|Massimo Ceccherini|Sergio Forconi,Leonardo Pieraccioni,,91,Drama|Comedy|Romance|Foreign,no_data,1996-01-01,58,6.6,1996,
19963,0.028541,,0,Bernie,Claude Perron|Roland Blanche|Albert Dupontel|Roland Bertin|HÃ©lÃ¨ne Vincent,Albert Dupontel,,87,Comedy,Canal+|RÃ©zo Films|Contre Prod|Kasso Inc. Productions|Ulysse Films,1996-11-27,27,7.3,1996,
28121,0.028143,,0,A Thin Line Between Love and Hate,Lynn Whitfield|Martin Lawrence|Regina King|Della Reese|Bobby Brown,Martin Lawrence,revenge|african american|dating,108,Comedy|Thriller|Crime|Romance,New Line Cinema|Savoy Pictures,1996-04-04,10,6.3,1996,
98,4.271452,103000000.0,457640427,Gladiator,Russell Crowe|Joaquin Phoenix|Connie Nielsen|Oliver Reed|Richard Harris,Ridley Scott,rome|gladiator|roman empire|slavery|battlefield,155,Action|Drama|Adventure,DreamWorks SKG|Universal Pictures|Scott Free Productions|Red Wagon Entertainment|Mill Film,2000-05-01,3531,7.7,2000,354640427.0
77,3.095625,9000000.0,39723096,Memento,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano|Mark Boone Junior|Russ Fega,Christopher Nolan,individual|insulin|tattoo|waitress|amnesia,113,Mystery|Thriller,Summit Entertainment|Newmarket Capital Group|Team Todd|I Remember Productions,2000-10-11,2144,7.9,2000,30723096.0
8871,2.977558,123000000.0,345141403,How the Grinch Stole Christmas,Jim Carrey|Taylor Momsen|Jeffrey Tambor|Christine Baranski|Bill Irwin,Ron Howard,holiday|christmas party|new love|santa claus|village,104,Family|Comedy|Fantasy,Imagine Entertainment|Universal Pictures,2000-11-17,733,6.1,2000,222141403.0
8358,2.197205,90000000.0,429632142,Cast Away,Tom Hanks|Helen Hunt|Chris Noth|Paul Sanchez|Lari White,Robert Zemeckis,exotic island|suicide attempt|volleyball|loneliness|plane crash,143,Adventure|Drama,DreamWorks SKG|Twentieth Century Fox Film Corporation|Playtone|ImageMovers,2000-12-22,1854,7.3,2000,339632142.0
107,2.153361,10000000.0,83557872,Snatch,Jason Statham|Brad Pitt|Vinnie Jones|Dennis Farina|Benicio del Toro,Guy Ritchie,gypsy|bare knuckle boxing|slang|trailer park|pig,103,Thriller|Crime,Columbia Pictures Corporation|SKA Films,2000-09-01,1943,7.5,2000,73557872.0
955,1.956406,125000000.0,546388105,Mission: Impossible II,Tom Cruise|Dougray Scott|Thandie Newton|Ving Rhames|Richard Roxburgh,John Woo,terror|spain|cia|helicopter|secret identity,123,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions|Munich Film Partners & Company (MFP) MI2 Productions,2000-05-23,1269,5.8,2000,421388105.0
1636,1.889388,48000000.0,90383208,Bedazzled,Elizabeth Hurley|Brendan Fraser|Frances O'Connor|Orlando Jones|Paul Adelstein,Harold Ramis,love of one's life|mephisto|wish|sale of soul|pact with the devil,93,Fantasy|Comedy|Romance,Twentieth Century Fox Film Corporation|Regency Enterprises|KirchMedia,2000-10-19,302,5.3,2000,42383208.0
4247,1.815244,19000000.0,278019771,Scary Movie,Carmen Electra|Dave Sheridan|Anna Faris|Jon Abrahams|Regina Hall,Keenen Ivory Wayans,sex|garage|psychopath|crude humor|drug,88,Comedy,Gold/Miller Productions|Wayans Bros. Entertainment|Dimension Films|Brad Grey Pictures,2000-07-07,681,5.9,2000,259019771.0
11688,1.768463,100000000.0,169327687,The Emperor's New Groove,David Spade|John Goodman|Eartha Kitt|Patrick Warburton|Wendie Malick,Mark Dindal,central and south america|birthday|emperor|palace|kingdom,78,Adventure|Animation|Comedy|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,2000-12-09,832,6.9,2000,69327687.0
3981,1.767681,70000000.0,374111707,What Women Want,Helen Hunt|Mel Gibson|Marisa Tomei|Lauren Holly|Mark Feuerstein,Nancy Meyers,women|telepathy|supernatural powers|advertising executive|woman director,127,Comedy|Romance,Paramount Pictures|Centropolis Entertainment|Icon Entertainment International|Wind Dancer Productions,2000-12-14,576,6.0,2000,304111707.0
10567,1.60246,127500000.0,354248063,Dinosaur,D. B. Sweeney|Alfre Woodard|Ossie Davis|Max Casella|Hayden Panettiere,Ralph Zondag|Eric Leighton,cataclysm|asteroid|leader|comet|animation,82,Animation|Family,Walt Disney Pictures|Walt Disney Feature Animation,2000-05-19,320,6.1,2000,226748063.0
4327,1.562652,92000000.0,264105545,Charlie's Angels,Cameron Diaz|Lucy Liu|Drew Barrymore|Bill Murray|John Forsythe,McG,martial arts|female friendship|millionaire|agent,98,Action|Adventure|Comedy|Crime|Thriller,Columbia Pictures,2000-11-02,709,5.5,2000,172105545.0
7443,1.525559,45000000.0,224834564,Chicken Run,Mel Gibson|Miranda Richardson|Timothy Spall|Imelda Staunton|Jane Horrocks,Peter Lord|Nick Park,chicken|freedom|escape|chicken farm|pie machine,84,Animation|Comedy|Family,DreamWorks SKG|Aardman Animations|DreamWorks Animation|PathÃ©,2000-06-21,663,6.3,2000,179834564.0
2024,1.513108,110000000.0,215294342,The Patriot,Mel Gibson|Heath Ledger|Joely Richardson|Jason Isaacs|TchÃ©ky Karyo,Roland Emmerich,rebel|southern u.s.|loss of son|martial arts|general,165,Drama|History|War|Action,Centropolis Entertainment|Columbia Pictures Corporation|Mutual Film Company|Global Entertainment Productions GmbH & Company Medien KG,2000-06-28,651,6.7,2000,105294342.0
9532,1.303223,23000000.0,53302314,Final Destination,Devon Sawa|Ali Larter|Kerr Smith|Tony Todd|Seann William Scott,James Wong,,98,Horror,New Line Cinema|Zide-Perry Productions|Hard Eight Pictures,2000-03-16,693,6.2,2000,30302314.0
6282,1.240519,45000000.0,113916474,Coyote Ugly,Piper Perabo|Adam Garcia|John Goodman|Izabella Miko|Tyra Banks,David McNally,bar|musical|beautiful woman,100,Comedy,Jerry Bruckheimer Films|Touchstone Pictures,2000-07-30,328,6.0,2000,68916474.0
2085,1.235745,25000000.0,91036760,Romeo Must Die,Jet Li|Aaliyah|Isaiah Washington|Russell Wong|DMX,Andrzej Bartkowiak,martial arts|hip-hop|oakland,115,Action|Crime|Thriller,Silver Pictures|Warner Bros.,2000-03-20,193,5.8,2000,66036760.0
3536,1.22950499999999,62000000.0,127666415,U-571,Matthew McConaughey|Bill Paxton|Harvey Keitel|Jon Bon Jovi|David Keith,Jonathan Mostow,submarine|world war ii|north atlantic|mission,116,Action|Drama|Thriller|War,Universal Pictures|Canal Plus|Dino De Laurentiis Company,2000-04-20,205,6.1,2000,65666415.0
71,1.211626,5000000.0,110000000,Billy Elliot,Jamie Bell|Julie Walters|Jean Heywood|Jamie Draven|Gary Lewis,Stephen Daldry,workers' quarter|dancing class|strike|northern england|scholarship,110,Drama|Comedy|Music,BBC Films|Tiger Aspect Productions|StudioCanal|Arts Council of England|Working Title Films,2000-05-18,359,7.1,2000,105000000.0
9679,1.209516,90000000.0,237202299,Gone In Sixty Seconds,Nicolas Cage|Angelina Jolie|Giovanni Ribisi|Delroy Lindo|Will Patton,Dominic Sena,brother brother relationship|detective|car race|car thief|blackmail,118,Action|Crime|Thriller,Jerry Bruckheimer Films|Touchstone Pictures,2000-06-09,994,6.0,2000,147202299.0
462,1.208034,52000000.0,256271286,Erin Brockovich,Julia Roberts|Albert Finney|Aaron Eckhart|Marg Helgenberger|Cherry Jones,Steven Soderbergh,biography|based on true story|single mother|water pollution|environmental law,131,Drama,Jersey Films,2000-03-13,406,6.9,2000,204271286.0
1597,1.207663,55000000.0,330444045,Meet the Parents,Ben Stiller|Robert De Niro|Teri Polo|Blythe Danner|Owen Wilson,Jay Roach,cia|airport|cat|jew|orderly,108,Comedy|Romance,DreamWorks SKG|Universal Pictures|Tribeca Productions|Nancy Tenenbaum Films,2000-10-05,957,6.5,2000,275444045.0
134,1.161107,26000000.0,71000000,"O Brother, Where Art Thou?",George Clooney|John Turturro|Tim Blake Nelson|John Goodman|Holly Hunter,Joel Coen,prophecy|southern u.s.|music record|country music|mississippi,106,Action|Adventure|Comedy,Universal Pictures|Studio Canal|Touchstone Pictures,2000-08-30,662,7.2,2000,45000000.0
2787,1.144594,23000000.0,53187659,Pitch Black,Vin Diesel|Radha Mitchell|Cole Hauser|Rhiana Griffith|Lewis Fitz-Gerald,David Twohy,darkness|dystopia|comet|alien life-form|survival,109,Thriller|Science Fiction|Action,Interscope Communications|Polygram Filmed Entertainment,2000-02-18,1245,6.6,2000,30187659.0
14181,1.104427,26000000.0,28780255,Boiler Room,Giovanni Ribisi|Vin Diesel|Nia Long|Tom Everett Scott|Ben Affleck,Ben Younger,finances|stock broker|investment firm,118,Crime|Drama|Thriller,New Line Cinema,2000-02-18,102,6.5,2000,2780255.0
10501,1.085408,95000000.0,76432727,The Road to El Dorado,Kenneth Branagh|Kevin Kline|Rosie Perez|Armand Assante|Edward James Olmos,Don Michael Paul|Bibo Bergeron,gold|horse|sword fight,89,Adventure|Animation|Comedy|Family,DreamWorks Animation,2000-03-31,462,6.8,2000,-18567273.0
1493,1.073638,45000000.0,212000000,Miss Congeniality,Sandra Bullock|Benjamin Bratt|Michael Caine|Candice Bergen|William Shatner,Donald Petrie,undercover agent|beauty contest|terrorism,111,Comedy|Crime|Action,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Fortis Films|Warner Bros.,2000-12-14,563,6.1,2000,167000000.0
10559,1.060212,31000000.0,68106245,Frequency,Dennis Quaid|Jim Caviezel|Andre Braugher|Elizabeth Mitchell|Noah Emmerich,Gregory Hoblit,new york|mother|detective|baseball|radio,118,Crime|Drama|Science Fiction|Thriller,New Line Cinema,2000-04-28,215,6.8,2000,37106245.0
641,1.050687,4500000.0,7390108,Requiem for a Dream,Ellen Burstyn|Jared Leto|Jennifer Connelly|Marlon Wayans|Christopher McDonald,Darren Aronofsky,drug addiction|junkie|heroin|speed|diet,102,Drama,Artisan Entertainment,2000-10-27,1316,7.7,2000,2890108.0
